Domain Code,Domain,Survey Code,Survey,Geographic Level Code,Geographic Level,Food Group Code,Food Group,Indicator Code,Indicator,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3302","Energy apparent intake","61281","Confidence interval: Lower bound","kcal/cap/d","87","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3302","Energy apparent intake","61282","Confidence interval: Upper bound","kcal/cap/d","91","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3303","Protein apparent intake","6123A","Average","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3303","Protein apparent intake","61231","Confidence interval: Lower bound","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3303","Protein apparent intake","61232","Confidence interval: Upper bound","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3304","Fat apparent intake","6123A","Average","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3304","Fat apparent intake","61231","Confidence interval: Lower bound","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3304","Fat apparent intake","61232","Confidence interval: Upper bound","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3305","Carbohydrate (available) apparent intake","6123A","Average","g/cap/d","22.2","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3305","Carbohydrate (available) apparent intake","61231","Confidence interval: Lower bound","g/cap/d","21.7","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3305","Carbohydrate (available) apparent intake","61232","Confidence interval: Upper bound","g/cap/d","22.6","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3306","Dietary Fibre apparent intake","6123A","Average","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3306","Dietary Fibre apparent intake","61231","Confidence interval: Lower bound","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3306","Dietary Fibre apparent intake","61232","Confidence interval: Upper bound","g/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3307","Calcium apparent intake","6209A","Average","mg/cap/d","4","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3307","Calcium apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","3","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3307","Calcium apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","4","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3308","Iron apparent intake","6209A","Average","mg/cap/d","0.1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3308","Iron apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","0.1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3308","Iron apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","0.1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3312","Zinc apparent intake","6209A","Average","mg/cap/d","0.02","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3312","Zinc apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","0.02","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3312","Zinc apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","0.03","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3309","Magnesium apparent intake","6209A","Average","mg/cap/d","2","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3309","Magnesium apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3309","Magnesium apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","2","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3310","Phosphorus apparent intake","6209A","Average","mg/cap/d","1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3310","Phosphorus apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3310","Phosphorus apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","1","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3311","Potassium apparent intake","6209A","Average","mg/cap/d","5","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3311","Potassium apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","4","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3311","Potassium apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","5","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3314","Thiamin apparent intake","6209A","Average","mg/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3314","Thiamin apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3314","Thiamin apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3315","Riboflavin apparent intake","6209A","Average","mg/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3315","Riboflavin apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3315","Riboflavin apparent intake","62092","Confidence interval: Upper bound","mg/cap/d","0","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3316","Vitamin B6 apparent intake","6209A","Average","mg/cap/d","0.01","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
"HCES","Apparent intake (based on household consumption and expenditure surveys)","356_2012","India - 2012","356_33","TAMIL NADU","FG12","Sweets and sugars","3316","Vitamin B6 apparent intake","62091","Confidence interval: Lower bound","mg/cap/d","0.01","E","Estimated value","Socio Economic Survey, Sixty-Eighth Round, July 2011 - June 2012."
